test_id,question_id,subject,level,response_count,median_response_time,threshold,cap_bound
math_grade4_2014,47,math,grade4,207,9.0,2.6999999999999997,False
math_grade4_2014,48,math,grade4,207,12.0,3.5999999999999996,False
math_grade4_2014,49,math,grade4,207,18.0,5.3999999999999995,False
math_grade4_2014,50,math,grade4,207,11.0,3.3,False
math_grade4_practice_2023,1,math,grade4,743,7.0,2.1,False
math_grade4_practice_2023,2,math,grade4,743,4.0,1.2,False
math_grade4_practice_2023,3,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,4,math,grade4,743,4.0,1.2,False
math_grade4_practice_2023,5,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,6,math,grade4,743,7.0,2.1,False
math_grade4_practice_2023,7,math,grade4,743,6.0,1.7999999999999998,False
math_grade4_practice_2023,8,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,9,math,grade4,743,6.0,1.7999999999999998,False
math_grade4_practice_2023,10,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,11,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,12,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,13,math,grade4,743,6.0,1.7999999999999998,False
math_grade4_practice_2023,14,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,15,math,grade4,743,8.0,2.4,False
math_grade4_practice_2023,16,math,grade4,743,5.0,1.5,False
math_grade4_practice_2023,17,math,grade4,743,6.0,1.7999999999999998,False
math_grade4_practice_2023,18,math,grade4,743,6.0,1.7999999999999998,False
math_grade5_2014,1,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,2,math,grade5,109,4.0,1.2,False
math_grade5_2014,3,math,grade5,109,8.0,2.4,False
math_grade5_2014,4,math,grade5,109,7.0,2.1,False
math_grade5_2014,5,math,grade5,109,7.0,2.1,False
math_grade5_2014,6,math,grade5,109,10.0,3.0,False
math_grade5_2014,7,math,grade5,109,63.0,10.0,True
math_grade5_2014,8,math,grade5,109,23.0,6.8999999999999995,False
math_grade5_2014,9,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,10,math,grade5,109,29.0,8.7,False
math_grade5_2014,11,math,grade5,109,22.0,6.6,False
math_grade5_2014,12,math,grade5,109,10.0,3.0,False
math_grade5_2014,13,math,grade5,109,14.0,4.2,False
math_grade5_2014,14,math,grade5,109,26.0,7.8,False
math_grade5_2014,15,math,grade5,109,42.0,10.0,True
math_grade5_2014,16,math,grade5,109,54.0,10.0,True
math_grade5_2014,17,math,grade5,109,23.0,6.8999999999999995,False
math_grade5_2014,18,math,grade5,109,14.0,4.2,False
math_grade5_2014,19,math,grade5,109,9.0,2.6999999999999997,False
math_grade5_2014,20,math,grade5,109,20.0,6.0,False
math_grade5_2014,21,math,grade5,109,8.0,2.4,False
math_grade5_2014,22,math,grade5,109,8.0,2.4,False
math_grade5_2014,23,math,grade5,109,15.0,4.5,False
math_grade5_2014,24,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,25,math,grade5,109,7.0,2.1,False
math_grade5_2014,26,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,27,math,grade5,109,12.0,3.5999999999999996,False
math_grade5_2014,28,math,grade5,109,11.0,3.3,False
math_grade5_2014,29,math,grade5,109,6.0,1.7999999999999998,False
math_grade5_2014,30,math,grade5,109,7.0,2.1,False
math_grade5_2014,31,math,grade5,109,11.0,3.3,False
math_grade5_2014,32,math,grade5,109,12.0,3.5999999999999996,False
math_grade5_2014,33,math,grade5,109,19.0,5.7,False
math_grade5_2014,34,math,grade5,109,15.0,4.5,False
math_grade5_2014,35,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,36,math,grade5,109,26.0,7.8,False
math_grade5_2014,37,math,grade5,109,14.0,4.2,False
math_grade5_2014,38,math,grade5,109,14.0,4.2,False
math_grade5_2014,39,math,grade5,109,15.0,4.5,False
math_grade5_2014,40,math,grade5,109,14.0,4.2,False
math_grade5_2014,41,math,grade5,109,18.0,5.3999999999999995,False
math_grade5_2014,42,math,grade5,109,20.0,6.0,False
math_grade5_2014,43,math,grade5,109,11.0,3.3,False
math_grade5_2014,44,math,grade5,109,17.0,5.1,False
math_grade5_2014,45,math,grade5,109,14.0,4.2,False
math_grade5_2014,46,math,grade5,109,48.0,10.0,True
math_grade5_2014,47,math,grade5,109,13.0,3.9,False
math_grade5_2014,48,math,grade5,109,13.0,3.9,False
math_grade5_2014,49,math,grade5,109,8.0,2.4,False
math_grade5_2014,50,math,grade5,109,11.0,3.3,False
math_grade5_practice_2023,1,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,2,math,grade5,762,4.0,1.2,False
math_grade5_practice_2023,3,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,4,math,grade5,762,6.0,1.7999999999999998,False
math_grade5_practice_2023,5,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,6,math,grade5,762,4.0,1.2,False
math_grade5_practice_2023,7,math,grade5,762,6.0,1.7999999999999998,False
math_grade5_practice_2023,8,math,grade5,762,8.0,2.4,False
math_grade5_practice_2023,9,math,grade5,762,7.0,2.1,False
math_grade5_practice_2023,10,math,grade5,762,7.0,2.1,False
math_grade5_practice_2023,11,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,12,math,grade5,762,4.0,1.2,False
math_grade5_practice_2023,13,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,14,math,grade5,762,6.0,1.7999999999999998,False
math_grade5_practice_2023,15,math,grade5,762,4.0,1.2,False
math_grade5_practice_2023,16,math,grade5,762,5.0,1.5,False
math_grade5_practice_2023,17,math,grade5,762,6.0,1.7999999999999998,False
math_grade5_practice_2023,18,math,grade5,762,10.0,3.0,False
math_grade5_practice_2023,19,math,grade5,762,7.0,2.1,False
math_grade5_practice_2023,20,math,grade5,762,7.0,2.1,False
math_grade5_practice_2023,21,math,grade5,762,8.0,2.4,False
math_grade5_practice_2023,22,math,grade5,762,7.0,2.1,False
math_grade5_practice_2023,23,math,grade5,762,8.0,2.4,False
math_grade5_practice_2023,24,math,grade5,762,6.0,1.7999999999999998,False
math_grade6_2014,1,math,grade6,146,8.0,2.4,False
math_grade6_2014,2,math,grade6,146,4.0,1.2,False
math_grade6_2014,3,math,grade6,146,17.0,5.1,False
math_grade6_2014,4,math,grade6,146,7.5,2.25,False
math_grade6_2014,5,math,grade6,146,7.0,2.1,False
math_grade6_2014,6,math,grade6,146,6.0,1.7999999999999998,False
math_grade6_2014,7,math,grade6,146,8.0,2.4,False
math_grade6_2014,8,math,grade6,146,7.0,2.1,False
math_grade6_2014,9,math,grade6,146,4.0,1.2,False
math_grade6_2014,10,math,grade6,146,5.0,1.5,False
math_grade6_2014,11,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,12,math,grade6,146,10.0,3.0,False
math_grade6_2014,13,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,14,math,grade6,146,7.5,2.25,False
math_grade6_2014,15,math,grade6,146,8.5,2.55,False
math_grade6_2014,16,math,grade6,146,10.0,3.0,False
math_grade6_2014,17,math,grade6,146,12.0,3.5999999999999996,False
math_grade6_2014,18,math,grade6,146,12.5,3.75,False
math_grade6_2014,19,math,grade6,146,24.5,7.35,False
math_grade6_2014,20,math,grade6,146,13.0,3.9,False
math_grade6_2014,21,math,grade6,146,10.0,3.0,False
math_grade6_2014,22,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,23,math,grade6,146,15.0,4.5,False
math_grade6_2014,24,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,25,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,26,math,grade6,146,6.0,1.7999999999999998,False
math_grade6_2014,27,math,grade6,146,12.0,3.5999999999999996,False
math_grade6_2014,28,math,grade6,146,14.5,4.35,False
math_grade6_2014,29,math,grade6,146,19.0,5.7,False
math_grade6_2014,30,math,grade6,146,8.0,2.4,False
math_grade6_2014,31,math,grade6,146,29.0,8.7,False
math_grade6_2014,32,math,grade6,146,24.5,7.35,False
math_grade6_2014,33,math,grade6,146,18.0,5.3999999999999995,False
math_grade6_2014,34,math,grade6,146,15.0,4.5,False
math_grade6_2014,35,math,grade6,146,22.0,6.6,False
math_grade6_2014,36,math,grade6,146,18.0,5.3999999999999995,False
math_grade6_2014,37,math,grade6,146,23.0,6.8999999999999995,False
math_grade6_2014,38,math,grade6,146,24.5,7.35,False
math_grade6_2014,39,math,grade6,146,12.5,3.75,False
math_grade6_2014,40,math,grade6,146,12.5,3.75,False
math_grade6_2014,41,math,grade6,146,11.5,3.4499999999999997,False
math_grade6_2014,42,math,grade6,146,16.5,4.95,False
math_grade6_2014,43,math,grade6,146,11.0,3.3,False
math_grade6_2014,44,math,grade6,146,10.0,3.0,False
math_grade6_2014,45,math,grade6,146,17.5,5.25,False
math_grade6_2014,46,math,grade6,146,13.0,3.9,False
math_grade6_2014,47,math,grade6,146,6.0,1.7999999999999998,False
math_grade6_2014,48,math,grade6,146,9.0,2.6999999999999997,False
math_grade6_2014,49,math,grade6,146,27.0,8.1,False
math_grade6_2014,50,math,grade6,146,10.0,3.0,False
math_grade6_practice_2023,1,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,2,math,grade6,301,4.0,1.2,False
math_grade6_practice_2023,3,math,grade6,301,4.0,1.2,False
math_grade6_practice_2023,4,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,5,math,grade6,301,3.0,0.8999999999999999,False
math_grade6_practice_2023,6,math,grade6,301,4.0,1.2,False
math_grade6_practice_2023,7,math,grade6,301,3.0,0.8999999999999999,False
math_grade6_practice_2023,8,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,9,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,10,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,11,math,grade6,301,4.0,1.2,False
math_grade6_practice_2023,12,math,grade6,301,4.0,1.2,False
math_grade6_practice_2023,13,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,14,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,15,math,grade6,301,7.0,2.1,False
math_grade6_practice_2023,16,math,grade6,301,6.0,1.7999999999999998,False
math_grade6_practice_2023,17,math,grade6,301,6.0,1.7999999999999998,False
math_grade6_practice_2023,18,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,19,math,grade6,301,10.0,3.0,False
math_grade6_practice_2023,20,math,grade6,301,7.0,2.1,False
math_grade6_practice_2023,21,math,grade6,301,5.0,1.5,False
math_grade6_practice_2023,22,math,grade6,301,6.0,1.7999999999999998,False
math_grade6_practice_2023,23,math,grade6,301,6.0,1.7999999999999998,False
math_grade7_2014,1,math,grade7,98,18.0,5.3999999999999995,False
math_grade7_2014,2,math,grade7,98,5.0,1.5,False
math_grade7_2014,3,math,grade7,98,14.5,4.35,False
math_grade7_2014,4,math,grade7,98,27.0,8.1,False
math_grade7_2014,5,math,grade7,98,31.5,9.45,False
math_grade7_2014,6,math,grade7,98,36.5,10.0,True
math_grade7_2014,7,math,grade7,98,6.0,1.7999999999999998,False
math_grade7_2014,8,math,grade7,98,22.0,6.6,False
math_grade7_2014,9,math,grade7,98,26.0,7.8,False
math_grade7_2014,10,math,grade7,98,29.0,8.7,False
math_grade7_2014,11,math,grade7,98,19.0,5.7,False
math_grade7_2014,12,math,grade7,98,6.0,1.7999999999999998,False
math_grade7_2014,13,math,grade7,98,14.5,4.35,False
math_grade7_2014,14,math,grade7,98,18.0,5.3999999999999995,False
math_grade7_2014,15,math,grade7,98,23.0,6.8999999999999995,False
math_grade7_2014,16,math,grade7,98,6.0,1.7999999999999998,False
math_grade7_2014,17,math,grade7,98,27.0,8.1,False
math_grade7_2014,18,math,grade7,98,10.0,3.0,False
math_grade7_2014,19,math,grade7,98,40.0,10.0,True
math_grade7_2014,20,math,grade7,98,29.5,8.85,False
math_grade7_2014,21,math,grade7,98,35.5,10.0,True
math_grade7_2014,22,math,grade7,98,25.5,7.6499999999999995,False
math_grade7_2014,23,math,grade7,98,6.5,1.95,False
math_grade7_2014,24,math,grade7,98,14.5,4.35,False
math_grade7_2014,25,math,grade7,98,47.5,10.0,True
math_grade7_2014,26,math,grade7,98,18.0,5.3999999999999995,False
math_grade7_2014,27,math,grade7,98,33.5,10.0,True
math_grade7_2014,28,math,grade7,98,32.0,9.6,False
math_grade7_2014,29,math,grade7,98,37.0,10.0,True
math_grade7_2014,30,math,grade7,98,52.0,10.0,True
math_grade7_2014,31,math,grade7,98,35.0,10.0,True
math_grade7_2014,32,math,grade7,98,37.5,10.0,True
math_grade7_2014,33,math,grade7,98,27.0,8.1,False
math_grade7_2014,34,math,grade7,98,31.5,9.45,False
math_grade7_2014,35,math,grade7,98,17.5,5.25,False
math_grade7_2014,36,math,grade7,98,18.5,5.55,False
math_grade7_2014,37,math,grade7,98,19.5,5.85,False
math_grade7_2014,38,math,grade7,98,23.5,7.05,False
math_grade7_2014,39,math,grade7,98,45.5,10.0,True
math_grade7_2014,40,math,grade7,98,26.0,7.8,False
math_grade7_2014,41,math,grade7,98,35.0,10.0,True
math_grade7_2014,42,math,grade7,98,27.0,8.1,False
math_grade7_2014,43,math,grade7,98,11.5,3.4499999999999997,False
math_grade7_2014,44,math,grade7,98,20.5,6.1499999999999995,False
math_grade7_2014,45,math,grade7,98,23.0,6.8999999999999995,False
math_grade7_2014,46,math,grade7,98,23.5,7.05,False
math_grade7_2014,47,math,grade7,98,21.5,6.45,False
math_grade7_2014,48,math,grade7,98,36.5,10.0,True
math_grade7_2014,49,math,grade7,98,17.0,5.1,False
math_grade7_2014,50,math,grade7,98,16.0,4.8,False
math_grade7_practice_2023,1,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,2,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,3,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,4,math,grade7,165,4.0,1.2,False
math_grade7_practice_2023,5,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,6,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,7,math,grade7,165,4.0,1.2,False
math_grade7_practice_2023,8,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,9,math,grade7,165,4.0,1.2,False
math_grade7_practice_2023,10,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,11,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,12,math,grade7,165,6.0,1.7999999999999998,False
math_grade7_practice_2023,13,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,14,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,15,math,grade7,165,4.0,1.2,False
math_grade7_practice_2023,16,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,17,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,18,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,19,math,grade7,165,3.0,0.8999999999999999,False
math_grade7_practice_2023,20,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,21,math,grade7,165,5.0,1.5,False
math_grade7_practice_2023,22,math,grade7,165,4.0,1.2,False
math_grade8_2014,1,math,grade8,21,33.0,9.9,False
math_grade8_2014,2,math,grade8,21,14.0,4.2,False
math_grade8_2014,3,math,grade8,21,28.0,8.4,False
math_grade8_2014,4,math,grade8,21,64.0,10.0,True
math_grade8_2014,5,math,grade8,21,18.0,5.3999999999999995,False
math_grade8_2014,6,math,grade8,21,30.0,9.0,False
math_grade8_2014,7,math,grade8,21,40.0,10.0,True
math_grade8_2014,8,math,grade8,21,33.0,9.9,False
math_grade8_2014,9,math,grade8,21,39.0,10.0,True
math_grade8_2014,10,math,grade8,21,33.0,9.9,False
math_grade8_2014,11,math,grade8,21,46.0,10.0,True
math_grade8_2014,12,math,grade8,21,14.0,4.2,False
math_grade8_2014,13,math,grade8,21,9.0,2.6999999999999997,False
math_grade8_2014,14,math,grade8,21,29.0,8.7,False
math_grade8_2014,15,math,grade8,21,16.0,4.8,False
math_grade8_2014,16,math,grade8,21,30.0,9.0,False
math_grade8_2014,17,math,grade8,21,14.0,4.2,False
math_grade8_2014,18,math,grade8,21,21.0,6.3,False
math_grade8_2014,19,math,grade8,21,53.0,10.0,True
math_grade8_2014,20,math,grade8,21,22.0,6.6,False
math_grade8_2014,21,math,grade8,21,21.0,6.3,False
math_grade8_2014,22,math,grade8,21,11.0,3.3,False
math_grade8_2014,23,math,grade8,21,10.0,3.0,False
math_grade8_2014,24,math,grade8,21,30.0,9.0,False
math_grade8_2014,25,math,grade8,21,24.0,7.199999999999999,False
math_grade8_2014,26,math,grade8,21,96.0,10.0,True
math_grade8_2014,27,math,grade8,21,13.0,3.9,False
math_grade8_2014,28,math,grade8,21,65.0,10.0,True
math_grade8_2014,29,math,grade8,21,23.0,6.8999999999999995,False
math_grade8_2014,30,math,grade8,21,21.0,6.3,False
math_grade8_2014,31,math,grade8,21,18.0,5.3999999999999995,False
math_grade8_2014,32,math,grade8,21,59.0,10.0,True
math_grade8_2014,33,math,grade8,21,58.0,10.0,True
math_grade8_2014,34,math,grade8,21,14.0,4.2,False
math_grade8_2014,35,math,grade8,21,10.0,3.0,False
math_grade8_2014,36,math,grade8,21,30.0,9.0,False
math_grade8_2014,37,math,grade8,21,32.0,9.6,False
math_grade8_2014,38,math,grade8,21,6.0,1.7999999999999998,False
math_grade8_2014,39,math,grade8,21,43.0,10.0,True
math_grade8_2014,40,math,grade8,21,19.0,5.7,False
math_grade8_2014,41,math,grade8,21,16.0,4.8,False
math_grade8_2014,42,math,grade8,21,15.0,4.5,False
math_grade8_2014,43,math,grade8,21,20.0,6.0,False
math_grade8_2014,44,math,grade8,21,18.0,5.3999999999999995,False
math_grade8_2014,45,math,grade8,21,20.0,6.0,False
math_grade8_2014,46,math,grade8,21,14.0,4.2,False
math_grade8_2014,47,math,grade8,21,15.0,4.5,False
math_grade8_2014,48,math,grade8,21,16.0,4.8,False
math_grade8_2014,49,math,grade8,21,40.0,10.0,True
math_grade8_2014,50,math,grade8,21,28.0,8.4,False
math_grade8_practice_2023,1,math,grade8,132,9.5,2.85,False
math_grade8_practice_2023,2,math,grade8,132,7.0,2.1,False
math_grade8_practice_2023,3,math,grade8,132,6.0,1.7999999999999998,False
math_grade8_practice_2023,4,math,grade8,132,8.5,2.55,False
math_grade8_practice_2023,5,math,grade8,132,7.0,2.1,False
math_grade8_practice_2023,6,math,grade8,132,8.5,2.55,False
math_grade8_practice_2023,7,math,grade8,132,11.0,3.3,False
math_grade8_practice_2023,8,math,grade8,132,12.0,3.5999999999999996,False
math_grade8_practice_2023,9,math,grade8,132,13.0,3.9,False
math_grade8_practice_2023,10,math,grade8,132,8.5,2.55,False
math_grade8_practice_2023,11,math,grade8,132,14.0,4.2,False
math_grade8_practice_2023,12,math,grade8,132,8.5,2.55,False
math_grade8_practice_2023,13,math,grade8,132,10.5,3.15,False
math_grade8_practice_2023,14,math,grade8,132,12.0,3.5999999999999996,False
math_grade8_practice_2023,15,math,grade8,132,12.0,3.5999999999999996,False
math_grade8_practice_2023,16,math,grade8,132,14.0,4.2,False
math_grade8_practice_2023,17,math,grade8,132,12.5,3.75,False
math_grade8_practice_2023,18,math,grade8,132,6.0,1.7999999999999998,False
math_grade8_practice_2023,19,math,grade8,132,10.0,3.0,False
math_grade8_practice_2023,20,math,grade8,132,7.0,2.1,False
math_grade8_practice_2023,21,math,grade8,132,6.0,1.7999999999999998,False
math_grade8_practice_2023,22,math,grade8,132,6.0,1.7999999999999998,False
math_grade8_practice_2023,23,math,grade8,132,6.0,1.7999999999999998,False
math_grade8_practice_2023,24,math,grade8,132,7.5,2.25,False
math_grade8_practice_2023,25,math,grade8,132,6.5,1.95,False
math_grade8_practice_2023,26,math,grade8,132,7.0,2.1,False
math_grade8_practice_2023,27,math,grade8,132,7.0,2.1,False
math_grade8_practice_2023,28,math,grade8,132,5.0,1.5,False
reading_endofcourse_2015,1,reading,endofcourse,3,5.0,1.5,False
reading_endofcourse_2015,2,reading,endofcourse,3,8.0,2.4,False
reading_endofcourse_2015,3,reading,endofcourse,3,30.0,9.0,False
reading_endofcourse_2015,4,reading,endofcourse,3,18.0,5.3999999999999995,False
reading_endofcourse_2015,5,reading,endofcourse,3,18.0,5.3999999999999995,False
reading_endofcourse_2015,6,reading,endofcourse,3,5.0,1.5,False
reading_endofcourse_2015,7,reading,endofcourse,3,64.0,10.0,True
reading_endofcourse_2015,8,reading,endofcourse,3,5.0,1.5,False
reading_endofcourse_2015,9,reading,endofcourse,3,19.0,5.7,False
reading_endofcourse_2015,10,reading,endofcourse,3,5.0,1.5,False
reading_endofcourse_2015,11,reading,endofcourse,3,7.0,2.1,False
reading_endofcourse_2015,12,reading,endofcourse,3,7.0,2.1,False
reading_endofcourse_2015,13,reading,endofcourse,3,7.0,2.1,False
reading_endofcourse_2015,14,reading,endofcourse,3,4.0,1.2,False
reading_endofcourse_2015,15,reading,endofcourse,3,10.0,3.0,False
reading_endofcourse_2015,16,reading,endofcourse,3,52.0,10.0,True
reading_endofcourse_2015,17,reading,endofcourse,3,16.0,4.8,False
reading_endofcourse_2015,18,reading,endofcourse,3,9.0,2.6999999999999997,False
reading_endofcourse_2015,19,reading,endofcourse,3,38.0,10.0,True
reading_endofcourse_2015,20,reading,endofcourse,3,11.0,3.3,False
reading_endofcourse_2015,21,reading,endofcourse,3,17.0,5.1,False
reading_endofcourse_2015,22,reading,endofcourse,3,10.0,3.0,False
reading_endofcourse_2015,23,reading,endofcourse,3,16.0,4.8,False
reading_endofcourse_2015,24,reading,endofcourse,3,12.0,3.5999999999999996,False
reading_endofcourse_2015,25,reading,endofcourse,3,13.0,3.9,False
reading_endofcourse_2015,26,reading,endofcourse,3,16.0,4.8,False
reading_endofcourse_2015,27,reading,endofcourse,3,14.0,4.2,False
reading_endofcourse_2015,28,reading,endofcourse,3,11.0,3.3,False
reading_endofcourse_2015,29,reading,endofcourse,3,20.0,6.0,False
reading_endofcourse_2015,30,reading,endofcourse,3,9.0,2.6999999999999997,False
reading_endofcourse_2015,31,reading,endofcourse,3,14.0,4.2,False
reading_endofcourse_2015,32,reading,endofcourse,3,11.0,3.3,False
reading_endofcourse_2015,33,reading,endofcourse,3,33.0,9.9,False
reading_endofcourse_2015,34,reading,endofcourse,3,27.0,8.1,False
reading_endofcourse_2015,35,reading,endofcourse,3,15.0,4.5,False
reading_endofcourse_2015,36,reading,endofcourse,3,6.0,1.7999999999999998,False
reading_endofcourse_2015,37,reading,endofcourse,3,11.0,3.3,False
reading_endofcourse_2015,38,reading,endofcourse,3,14.0,4.2,False
reading_endofcourse_2015,39,reading,endofcourse,3,6.0,1.7999999999999998,False
reading_endofcourse_2015,40,reading,endofcourse,3,7.0,2.1,False
reading_endofcourse_2015,41,reading,endofcourse,3,8.0,2.4,False
reading_endofcourse_2015,42,reading,endofcourse,3,33.0,9.9,False
reading_endofcourse_2015,43,reading,endofcourse,3,18.0,5.3999999999999995,False
reading_endofcourse_2015,44,reading,endofcourse,3,14.0,4.2,False
reading_endofcourse_2015,45,reading,endofcourse,3,20.0,6.0,False
reading_endofcourse_2015,46,reading,endofcourse,3,11.0,3.3,False
reading_endofcourse_2015,47,reading,endofcourse,3,15.0,4.5,False
reading_endofcourse_2015,48,reading,endofcourse,3,9.0,2.6999999999999997,False
reading_endofcourse_2015,49,reading,endofcourse,3,18.0,5.3999999999999995,False
reading_endofcourse_2015,50,reading,endofcourse,3,17.0,5.1,False
reading_endofcourse_2015,51,reading,endofcourse,3,44.0,10.0,True
reading_endofcourse_2015,52,reading,endofcourse,3,12.0,3.5999999999999996,False
reading_endofcourse_2015,53,reading,endofcourse,3,9.0,2.6999999999999997,False
reading_endofcourse_2015,54,reading,endofcourse,3,9.0,2.6999999999999997,False
reading_endofcourse_practice_2024,1,reading,endofcourse,377,18.0,5.3999999999999995,False
reading_endofcourse_practice_2024,2,reading,endofcourse,377,11.0,3.3,False
reading_endofcourse_practice_2024,3,reading,endofcourse,377,14.0,4.2,False
reading_endofcourse_practice_2024,4,reading,endofcourse,377,7.0,2.1,False
reading_endofcourse_practice_2024,5,reading,endofcourse,377,16.0,4.8,False
reading_endofcourse_practice_2024,6,reading,endofcourse,377,23.0,6.8999999999999995,False
reading_endofcourse_practice_2024,7,reading,endofcourse,377,13.0,3.9,False
reading_endofcourse_practice_2024,8,reading,endofcourse,377,17.0,5.1,False
reading_endofcourse_practice_2024,9,reading,endofcourse,377,12.0,3.5999999999999996,False
reading_endofcourse_practice_2024,10,reading,endofcourse,377,9.0,2.6999999999999997,False
reading_endofcourse_practice_2024,11,reading,endofcourse,377,14.0,4.2,False
reading_endofcourse_practice_2024,12,reading,endofcourse,377,19.0,5.7,False
reading_endofcourse_practice_2024,13,reading,endofcourse,377,14.0,4.2,False
reading_endofcourse_practice_2024,14,reading,endofcourse,377,11.0,3.3,False
reading_endofcourse_practice_2024,15,reading,endofcourse,377,30.0,9.0,False
reading_endofcourse_practice_2024,16,reading,endofcourse,377,22.0,6.6,False
reading_endofcourse_practice_2024,17,reading,endofcourse,377,15.0,4.5,False
reading_endofcourse_practice_2024,18,reading,endofcourse,377,18.0,5.3999999999999995,False
reading_endofcourse_practice_2024,19,reading,endofcourse,377,12.0,3.5999999999999996,False
reading_endofcourse_practice_2024,20,reading,endofcourse,377,15.0,4.5,False
reading_endofcourse_practice_2024,21,reading,endofcourse,377,13.0,3.9,False
reading_endofcourse_practice_2024,22,reading,endofcourse,377,16.0,4.8,False
reading_endofcourse_practice_2024,23,reading,endofcourse,377,14.0,4.2,False
reading_endofcourse_practice_2024,24,reading,endofcourse,306,19.0,5.7,False
reading_endofcourse_practice_2024,25,reading,endofcourse,306,14.0,4.2,False
reading_endofcourse_practice_2024,26,reading,endofcourse,306,18.0,5.3999999999999995,False
reading_endofcourse_practice_2024,27,reading,endofcourse,306,16.0,4.8,False
reading_endofcourse_practice_2024,28,reading,endofcourse,306,11.0,3.3,False
reading_endofcourse_practice_2024,29,reading,endofcourse,306,11.0,3.3,False
reading_grade3_2015,1,reading,grade3,127,17.0,5.1,False
reading_grade3_2015,2,reading,grade3,127,8.0,2.4,False
reading_grade3_2015,3,reading,grade3,127,16.0,4.8,False
reading_grade3_2015,4,reading,grade3,127,12.0,3.5999999999999996,False
reading_grade3_2015,5,reading,grade3,127,8.0,2.4,False
reading_grade3_2015,6,reading,grade3,127,9.0,2.6999999999999997,False
reading_grade3_2015,7,reading,grade3,127,7.0,2.1,False
reading_grade3_2015,8,reading,grade3,127,28.0,8.4,False
reading_grade3_2015,9,reading,grade3,127,11.0,3.3,False
reading_grade3_2015,10,reading,grade3,127,13.0,3.9,False
reading_grade3_2015,11,reading,grade3,127,13.0,3.9,False
reading_grade3_2015,12,reading,grade3,127,22.0,6.6,False
reading_grade3_2015,13,reading,grade3,127,18.0,5.3999999999999995,False
reading_grade3_2015,14,reading,grade3,127,13.0,3.9,False
reading_grade3_2015,15,reading,grade3,127,9.0,2.6999999999999997,False
reading_grade3_2015,16,reading,grade3,127,14.0,4.2,False
reading_grade3_2015,17,reading,grade3,127,17.0,5.1,False
reading_grade3_2015,18,reading,grade3,127,17.0,5.1,False
reading_grade3_2015,19,reading,grade3,127,17.0,5.1,False
reading_grade3_2015,20,reading,grade3,127,18.0,5.3999999999999995,False
reading_grade3_2015,21,reading,grade3,127,31.0,9.299999999999999,False
reading_grade3_2015,22,reading,grade3,127,20.0,6.0,False
reading_grade3_2015,23,reading,grade3,127,22.0,6.6,False
reading_grade3_2015,24,reading,grade3,127,9.0,2.6999999999999997,False
reading_grade3_2015,25,reading,grade3,127,10.0,3.0,False
reading_grade3_2015,26,reading,grade3,127,15.0,4.5,False
reading_grade3_2015,27,reading,grade3,127,17.0,5.1,False
